id_vehiculo,fecha,hora,ondas,temp_motor,vibracion,presion,humedad,voltaje,velocidad,bateria1,bateria2,dist_supercharger1,dist_supercharger2
24596,14.07.2022,20:50:31,0.874,94.4,0.922,2.26,0.77,357.6,60.5,66.0,94.8,101.6,336.1
24596,14.07.2022,20:46:09,0.796,96.1,0.834,3.49,0.84,375.8,66.2,55.8,79.8,217.9,511.9
24596,14.07.2022,22:06:19,0.837,99.2,0.762,2.03,0.93,404.9,66.1,94.1,57.8,193.0,598.3
24596,14.07.2022,15:42:27,0.92,98.9,0.988,3.4,0.86,423.3,79.3,70.5,46.4,152.3,557.8
24596,14.07.2022,13:13:21,0.799,97.8,0.887,3.58,0.91,417.2,67.7,56.1,46.9,109.9,485.5
24596,14.07.2022,14:59:50,0.82,87.2,0.91,3.84,0.89,424.5,62.1,67.3,70.2,11.5,803.4
24596,14.07.2022,20:17:01,0.756,95.9,0.831,2.39,0.86,373.0,78.5,71.6,72.8,434.3,601.3
24596,14.07.2022,20:46:02,0.832,89.1,0.77,2.78,0.91,370.9,53.1,42.2,46.2,225.1,372.9
24596,14.07.2022,20:02:17,0.758,92.9,0.791,2.07,0.94,362.6,40.2,56.8,75.5,64.5,607.4
24596,14.07.2022,16:08:37,0.981,89.9,0.887,2.9,0.88,344.9,47.5,81.8,60.4,119.0,777.1
24596,14.07.2022,14:15:05,0.908,96.5,0.776,3.48,0.84,359.1,52.9,23.6,47.5,204.0,409.1
24596,14.07.2022,22:11:13,0.975,95.1,0.93,3.95,0.81,377.1,67.8,90.1,59.0,9.7,370.6
24596,14.07.2022,17:55:36,0.735,95.6,0.758,2.09,0.89,365.5,45.4,36.5,72.1,89.3,876.7
24596,14.07.2022,15:54:09,0.961,97.8,0.937,2.14,0.94,330.8,48.4,45.2,51.4,471.3,439.1
24596,14.07.2022,22:46:46,0.723,85.9,0.956,3.61,0.97,416.9,65.6,50.0,92.2,361.9,513.9
24596,14.07.2022,18:06:59,0.85,87.6,0.843,3.74,0.79,411.2,75.8,68.2,61.9,435.6,819.4
24596,14.07.2022,18:08:00,0.727,86.8,0.857,2.55,0.89,352.0,54.2,31.9,98.0,315.4,587.7
24596,14.07.2022,19:52:22,0.858,97.9,0.809,2.29,0.81,402.2,66.5,88.1,70.6,272.8,500.4
24596,14.07.2022,18:55:58,0.764,90.7,0.894,2.66,0.82,393.1,47.6,74.9,71.8,214.4,313.7
24596,14.07.2022,20:25:24,0.921,89.7,0.819,2.5,0.78,363.7,55.2,21.1,77.8,2.9,303.6
24596,14.07.2022,14:24:02,0.793,93.1,0.973,2.78,0.99,432.3,73.1,56.7,45.8,434.3,742.9
24596,14.07.2022,21:00:11,0.802,93.2,0.773,3.67,0.99,364.0,75.5,95.3,56.8,292.4,801.4
24596,14.07.2022,15:59:41,0.819,94.9,0.88,3.05,0.92,405.3,66.2,28.6,84.7,89.5,393.8
24596,14.07.2022,19:37:19,0.721,94.2,0.875,3.59,0.9,362.5,51.7,76.4,82.0,416.7,694.3
24596,14.07.2022,18:42:09,0.829,85.1,0.858,2.74,0.96,358.0,76.3,61.5,40.6,335.4,836.6
24596,14.07.2022,14:09:11,0.973,94.3,0.968,2.89,0.75,387.4,72.3,90.2,73.5,11.9,484.1
24596,14.07.2022,16:25:45,0.732,94.7,0.883,3.47,0.88,366.7,43.5,21.2,74.7,278.2,875.8
24596,14.07.2022,15:51:05,0.964,99.1,0.923,2.98,0.93,388.0,73.5,32.2,55.7,104.5,748.8
24596,14.07.2022,15:18:55,0.982,95.1,0.766,3.55,0.91,406.1,42.4,28.5,89.9,213.8,944.4
24596,14.07.2022,22:37:47,0.712,96.6,0.975,3.85,0.88,390.1,79.7,69.0,51.3,321.2,392.8
24596,14.07.2022,14:38:10,0.919,88.7,0.994,3.97,0.96,387.7,77.2,46.1,74.3,455.9,370.0
24596,14.07.2022,19:37:11,0.924,91.7,0.984,2.36,0.88,336.0,56.7,54.5,49.8,307.6,553.9
24596,14.07.2022,13:43:27,0.928,89.5,0.977,2.12,0.81,414.6,69.6,68.4,49.1,333.0,378.3
24596,14.07.2022,18:54:05,0.909,91.3,0.908,2.23,0.79,385.2,77.5,77.8,84.2,109.1,408.8
24596,14.07.2022,15:08:20,0.98,96.1,0.778,2.46,0.9,385.1,44.1,41.8,95.0,172.1,708.9
24596,14.07.2022,15:57:07,0.71,86.5,0.996,3.33,0.86,413.6,67.5,30.5,86.1,200.7,610.9
24596,14.07.2022,20:02:50,0.822,94.4,0.891,2.54,0.81,353.0,56.6,42.3,71.5,153.7,917.0
24596,14.07.2022,20:16:27,0.823,92.4,0.973,2.03,0.89,356.1,54.0,27.7,72.9,112.3,588.5
24596,14.07.2022,21:51:29,0.842,88.3,0.942,2.1,0.88,351.3,61.9,78.3,94.5,370.7,573.2
24596,14.07.2022,19:09:11,0.871,87.1,0.928,2.01,0.87,416.6,79.7,31.6,69.1,185.3,639.6
24596,14.07.2022,17:22:03,0.718,94.3,0.914,3.92,0.82,425.7,68.8,47.7,55.0,100.6,701.6
24596,14.07.2022,17:18:05,0.866,86.0,0.862,3.51,0.95,343.8,58.4,58.9,87.2,250.2,702.5
24596,14.07.2022,21:00:25,0.725,93.8,0.826,3.56,0.84,371.1,46.0,45.0,83.8,198.9,441.3
24596,14.07.2022,19:31:28,0.964,99.2,0.818,3.87,0.75,364.0,72.8,76.9,92.6,281.4,749.0
24596,14.07.2022,14:00:44,0.778,86.0,0.944,2.11,0.77,367.0,62.8,81.7,92.3,64.7,408.7
24596,14.07.2022,21:36:28,0.768,98.0,0.943,2.57,0.82,402.7,56.6,69.7,56.7,215.7,780.0
24596,14.07.2022,13:29:36,0.968,85.8,0.761,2.77,0.79,411.7,49.4,88.4,40.2,129.3,470.6
24596,14.07.2022,13:22:14,0.966,96.2,0.973,2.95,0.9,418.0,48.3,60.1,50.5,12.9,664.5
24596,14.07.2022,17:21:56,0.743,96.8,0.828,3.49,0.99,413.0,47.1,67.9,64.7,371.6,705.4
24596,14.07.2022,15:07:29,0.819,95.5,0.993,2.06,0.79,369.1,77.6,20.2,54.1,406.2,511.4
24596,14.07.2022,23:32:04,0.744,94.3,0.872,2.03,0.87,433.3,64.2,63.4,86.8,393.0,522.3
24596,14.07.2022,19:13:32,0.816,92.4,0.931,3.83,0.83,393.8,65.7,61.6,42.3,301.2,613.7
24596,14.07.2022,18:42:53,0.754,94.3,0.985,2.07,0.9,388.4,55.7,94.4,46.4,339.6,507.2
24596,14.07.2022,14:35:14,0.859,94.0,0.982,3.25,0.94,363.6,79.3,46.1,87.5,36.8,732.6
24596,14.07.2022,18:45:14,0.923,86.3,0.788,3.88,0.81,403.2,74.0,28.6,68.3,123.4,488.0
24596,14.07.2022,23:01:56,0.78,91.0,0.752,2.49,0.8,435.9,63.9,23.1,82.7,45.8,599.8
24596,14.07.2022,20:28:57,0.887,88.1,0.756,3.97,0.96,391.9,49.3,41.0,69.6,447.8,748.1
24596,14.07.2022,17:20:00,0.882,98.5,0.997,2.44,0.77,403.2,69.2,78.4,82.8,414.6,555.4
24596,14.07.2022,19:22:34,0.859,95.7,0.887,2.27,0.82,353.0,62.0,37.6,88.7,446.9,697.0
24596,14.07.2022,16:58:41,0.718,93.4,0.967,3.43,0.79,368.1,46.6,91.0,87.7,442.5,536.9
24596,14.07.2022,13:00:34,0.818,85.1,0.837,3.55,0.79,436.9,71.3,89.1,84.7,428.4,724.5
24596,14.07.2022,15:57:10,0.849,85.0,0.858,3.68,0.76,396.0,42.8,22.6,70.7,378.4,812.7
24596,14.07.2022,19:16:45,0.871,87.4,0.962,2.21,0.78,383.0,54.4,36.5,84.2,370.2,550.7
24596,14.07.2022,16:45:52,0.753,93.1,0.862,3.7,0.92,352.1,63.9,39.9,77.1,369.6,328.2
24596,14.07.2022,14:42:21,0.995,98.0,0.868,3.93,0.97,436.7,50.2,26.4,73.9,162.6,592.9
24596,14.07.2022,22:18:30,0.86,91.3,0.999,3.43,0.99,410.9,50.6,52.7,61.1,387.8,466.4
24596,14.07.2022,15:59:49,0.791,85.3,0.794,2.18,0.91,431.6,50.4,82.7,74.1,206.5,405.2
24596,14.07.2022,23:30:13,0.707,85.4,0.845,3.03,0.98,346.8,77.6,81.9,70.2,231.8,305.2
24596,14.07.2022,20:54:21,0.868,94.0,0.817,2.02,0.88,413.5,44.9,70.8,98.1,0.4,599.4
24596,14.07.2022,18:44:09,0.976,95.3,0.876,3.67,0.9,400.6,41.5,98.5,96.9,136.8,555.8
24596,14.07.2022,15:49:03,0.756,88.3,0.922,3.14,0.93,423.8,61.0,66.9,53.6,160.0,672.1
24596,14.07.2022,18:39:55,0.917,91.2,0.96,3.19,0.85,402.8,43.0,26.9,85.2,425.0,466.5
24596,14.07.2022,16:31:42,0.794,93.3,0.99,3.4,0.88,401.3,64.1,26.0,65.0,344.2,509.0
24596,14.07.2022,13:51:52,0.85,100.0,0.871,2.36,0.86,392.7,55.3,49.4,51.1,393.7,913.5
24596,14.07.2022,13:39:16,0.872,95.5,0.923,2.77,0.88,340.2,55.4,81.6,82.0,352.1,538.9
24596,14.07.2022,23:50:48,0.944,94.6,0.962,2.06,0.94,362.5,77.1,89.1,43.2,398.0,807.3
24596,14.07.2022,13:36:13,0.845,90.3,0.772,2.55,0.87,363.6,65.5,27.3,50.0,340.3,869.1
24596,14.07.2022,18:07:12,0.961,91.8,0.773,2.65,0.77,378.0,54.5,82.1,61.1,142.7,828.9
24596,14.07.2022,15:30:04,0.913,89.8,0.877,3.17,0.83,413.3,57.0,39.6,81.2,305.0,846.1
24596,14.07.2022,15:20:05,0.863,91.0,0.862,3.65,0.88,391.1,50.6,72.4,59.8,131.6,686.2
24596,14.07.2022,19:54:40,0.724,96.4,0.924,3.08,0.95,339.2,79.4,65.6,75.7,387.0,290.5
24596,14.07.2022,19:55:41,0.83,90.1,0.883,3.12,0.8,388.8,71.3,27.0,73.4,161.1,607.3
24596,14.07.2022,14:58:00,0.754,94.8,0.82,2.48,0.96,400.7,47.5,82.2,99.0,394.7,704.6
24596,14.07.2022,21:53:45,0.792,91.5,0.931,2.04,0.91,397.9,72.9,75.6,85.3,448.7,458.8
24596,14.07.2022,13:29:47,0.894,93.5,0.798,4.0,0.86,376.9,70.8,29.7,69.6,218.3,922.6
24596,14.07.2022,22:18:40,0.917,87.0,0.878,3.46,0.98,366.1,42.1,54.7,88.8,240.2,589.5
24596,14.07.2022,22:04:45,0.84,96.8,0.811,3.9,0.97,412.9,76.4,50.5,59.8,402.4,319.6
24596,14.07.2022,22:58:54,0.737,95.9,0.858,2.33,0.87,377.7,76.5,90.6,61.1,247.7,925.8
24596,14.07.2022,20:01:03,0.886,97.6,0.871,2.88,0.87,404.4,70.0,68.5,76.6,256.8,684.2
24596,14.07.2022,19:22:35,0.808,90.8,0.931,3.34,0.93,431.1,58.3,27.0,80.6,237.8,660.1
24596,14.07.2022,17:48:54,0.992,97.4,0.915,3.34,0.9,379.3,57.2,53.7,60.8,112.8,428.7
24596,14.07.2022,13:25:09,0.824,88.0,0.946,2.39,0.97,392.7,49.0,52.1,40.9,109.2,394.6
24596,14.07.2022,19:26:35,0.808,92.7,0.877,2.19,0.98,355.7,62.5,96.5,55.0,137.2,769.5
24596,14.07.2022,18:01:14,0.785,85.2,0.818,3.16,0.94,401.9,58.6,77.6,85.0,202.7,442.1
24596,14.07.2022,19:18:30,0.91,90.9,0.908,2.54,0.97,393.5,44.3,67.2,54.7,389.5,836.1
24596,14.07.2022,17:59:07,0.929,93.4,0.869,3.38,0.79,377.7,70.6,60.0,49.8,441.8,622.9
24596,14.07.2022,13:42:38,0.861,95.5,0.871,2.47,0.77,375.1,41.0,56.7,98.5,431.6,349.4
24596,14.07.2022,19:04:06,0.723,93.8,0.783,2.44,0.82,398.1,57.9,91.5,66.0,247.6,479.8
24596,14.07.2022,17:12:56,0.82,87.1,0.82,3.67,0.91,381.9,72.4,39.3,65.4,9.3,539.8
24596,14.07.2022,15:31:01,0.789,88.4,0.838,2.08,0.8,420.0,59.9,93.7,81.8,424.8,804.0
24596,14.07.2022,19:41:48,0.777,89.8,0.976,2.88,0.85,385.5,76.4,56.7,50.1,349.6,523.1
24596,14.07.2022,21:45:36,0.957,96.2,0.782,3.64,0.79,426.4,51.9,39.0,73.3,442.3,754.2
24596,14.07.2022,17:43:49,0.738,86.5,0.996,2.01,0.97,418.1,61.5,95.4,94.1,129.0,545.6
24596,14.07.2022,15:17:47,0.9,88.9,0.958,3.51,0.95,361.2,42.9,25.9,62.7,132.1,341.5
24596,14.07.2022,14:57:06,1.0,94.0,0.755,2.36,0.84,427.0,40.5,87.5,80.3,172.7,529.5
24596,14.07.2022,14:38:55,0.924,94.3,0.959,2.1,0.78,402.3,54.3,83.2,70.7,329.5,706.8
24596,14.07.2022,19:50:10,0.847,93.3,0.968,3.79,0.9,439.3,71.3,84.5,89.9,269.2,397.4
24596,14.07.2022,22:37:10,0.732,88.2,0.841,3.95,0.83,353.5,47.7,84.1,62.7,312.2,794.2
24596,14.07.2022,14:28:07,0.875,85.6,0.756,3.63,0.75,425.6,64.5,79.8,60.2,444.6,296.9
24596,14.07.2022,15:30:48,0.752,98.0,0.973,2.0,0.87,400.7,50.2,41.5,82.7,81.0,714.7
24596,14.07.2022,21:45:28,0.788,92.1,0.858,2.2,0.82,375.5,79.9,95.5,84.1,123.8,841.6
24596,14.07.2022,16:26:59,0.82,93.6,0.86,2.55,0.88,414.6,75.0,48.7,48.9,89.7,749.5
24596,14.07.2022,22:59:27,0.933,87.8,0.996,2.01,0.77,384.5,77.8,79.2,58.2,14.9,379.7
24596,14.07.2022,17:59:56,0.861,94.5,0.804,3.29,0.83,361.6,75.1,90.9,64.4,336.1,821.0
24596,14.07.2022,16:47:19,0.885,97.3,0.765,3.28,0.98,390.2,55.3,55.7,51.2,212.2,827.7
24596,14.07.2022,14:33:14,0.709,99.6,0.756,3.26,0.87,367.3,43.4,60.2,40.4,170.9,448.4
24596,14.07.2022,19:11:42,0.706,99.4,0.933,3.25,0.89,334.2,75.2,22.7,71.2,453.7,854.7
24596,14.07.2022,20:01:38,0.899,90.9,0.94,2.2,0.96,428.7,50.4,54.4,73.8,456.2,569.3
24596,14.07.2022,20:16:13,0.728,94.6,0.905,3.38,0.76,375.7,48.4,53.4,77.4,32.8,438.4
24596,14.07.2022,21:48:21,0.798,90.2,0.973,2.4,0.88,399.3,67.4,34.0,51.7,321.0,671.8
24596,14.07.2022,16:57:28,0.848,86.7,0.906,2.59,0.89,353.3,57.1,98.6,64.5,414.2,606.9
24596,14.07.2022,20:06:04,0.876,100.0,0.892,2.87,0.9,438.2,74.8,20.2,86.4,357.4,357.1
24596,14.07.2022,16:40:00,0.83,89.8,0.766,2.08,0.9,388.7,44.5,51.6,73.1,154.7,809.5
24596,14.07.2022,13:08:08,0.842,91.8,0.93,2.72,0.8,411.7,55.5,56.5,63.9,156.4,571.2
24596,14.07.2022,15:48:06,0.894,95.9,0.845,3.01,0.93,383.5,43.5,76.3,89.4,435.2,933.3
24596,14.07.2022,15:49:28,0.726,91.4,0.793,3.55,0.97,367.0,74.0,75.5,50.4,141.4,722.9
24596,14.07.2022,23:17:03,0.997,85.8,0.926,3.71,0.88,371.7,66.3,68.6,41.7,224.7,823.5
24596,14.07.2022,20:46:36,0.824,95.1,0.866,2.18,0.92,434.7,40.8,32.3,99.6,345.9,450.0
24596,14.07.2022,20:45:52,0.718,91.5,0.916,3.88,0.77,407.1,54.3,97.1,90.5,432.3,552.0
24596,14.07.2022,19:19:59,0.709,94.6,0.9,2.02,0.89,364.9,45.6,83.5,42.0,295.7,317.6
24596,14.07.2022,23:19:56,0.867,95.0,0.966,3.41,0.79,386.1,45.9,59.0,72.1,415.6,819.5
24596,14.07.2022,22:39:42,0.743,85.1,0.946,3.04,0.94,395.6,49.1,33.4,45.2,321.2,398.5
24596,14.07.2022,18:49:57,0.942,96.3,0.865,2.98,0.98,373.8,76.9,30.5,66.9,477.8,487.1
24596,14.07.2022,20:39:50,0.803,87.4,0.918,3.68,0.82,348.3,41.8,94.1,53.2,16.1,805.0
24596,14.07.2022,20:11:11,0.776,85.3,0.995,2.98,0.99,354.8,51.4,92.8,55.5,112.2,468.2
24596,14.07.2022,23:14:39,0.708,95.4,0.951,3.19,0.85,433.2,57.3,55.9,99.2,348.8,504.8
24596,14.07.2022,14:38:27,0.955,98.4,0.897,3.59,0.99,403.2,53.8,55.7,48.4,447.3,684.6
24596,14.07.2022,13:53:45,0.999,95.2,0.774,3.34,1.0,388.4,48.0,70.5,61.1,198.7,407.3
24596,14.07.2022,20:17:09,0.725,85.2,0.924,3.02,0.83,433.3,62.4,22.1,47.2,437.9,914.1
24596,14.07.2022,22:09:29,0.836,96.4,0.965,2.3,0.92,395.0,53.2,27.8,58.3,301.7,884.3
24596,14.07.2022,23:34:39,0.738,89.9,0.889,2.78,0.79,390.6,51.8,43.6,53.6,292.7,422.3
24596,14.07.2022,18:54:44,0.716,97.1,0.897,2.98,0.87,402.0,48.4,96.7,95.4,431.2,700.6
24596,14.07.2022,20:39:10,0.956,93.9,0.915,2.26,0.88,358.1,57.6,54.7,84.0,294.7,886.2
24596,14.07.2022,22:29:12,0.991,85.2,0.828,2.02,0.9,356.5,51.6,33.3,71.5,148.1,463.0
24596,14.07.2022,22:18:04,0.74,91.0,0.921,2.88,0.77,382.0,52.8,27.6,74.2,104.6,632.5
24596,14.07.2022,19:31:04,0.832,96.0,0.88,3.56,0.94,424.0,68.3,26.8,40.7,363.1,406.5
24596,14.07.2022,19:00:55,0.933,87.9,0.771,3.75,0.81,363.4,45.5,30.0,58.9,183.4,458.9
24596,14.07.2022,23:43:04,0.939,95.8,0.953,3.69,0.8,370.3,64.0,49.4,61.4,3.0,617.1
24596,14.07.2022,13:01:48,0.756,96.2,0.774,3.92,0.95,339.7,52.7,90.0,78.2,373.7,773.6
24596,14.07.2022,23:35:07,0.795,91.0,0.931,3.86,0.94,354.4,71.1,57.5,97.7,364.8,475.3
24596,14.07.2022,17:57:37,0.76,91.5,0.887,2.12,0.75,364.8,40.8,95.5,62.1,288.7,542.1
24596,14.07.2022,17:25:50,0.854,95.3,0.837,3.21,0.77,387.2,63.7,87.4,62.8,286.6,809.5
24596,14.07.2022,21:14:37,0.725,89.8,0.795,2.74,0.96,362.2,78.3,78.9,40.6,12.8,308.9
24596,14.07.2022,14:17:00,0.801,94.6,0.863,2.98,0.85,336.8,59.6,51.7,87.0,147.0,511.7
24596,14.07.2022,15:20:51,0.956,91.3,0.793,3.64,0.83,371.1,69.9,26.5,73.5,133.9,610.9
24596,14.07.2022,17:50:16,0.83,92.7,0.901,3.6,0.88,416.2,60.5,69.8,83.0,11.5,371.4
24596,14.07.2022,18:17:06,0.805,95.2,0.993,3.11,0.99,394.6,46.4,98.6,47.7,438.7,417.7
24596,14.07.2022,22:09:43,0.902,95.4,0.777,2.33,0.84,391.7,51.6,44.5,64.1,429.1,564.0
24596,14.07.2022,16:12:22,1.0,86.9,0.819,2.29,0.83,408.8,51.5,91.3,90.1,61.1,941.1
24596,14.07.2022,20:58:57,0.886,87.2,0.935,2.65,0.76,394.9,54.7,47.9,69.2,400.6,305.6
24596,14.07.2022,20:27:27,0.768,95.5,0.871,2.33,0.85,371.3,72.7,67.8,62.0,313.8,646.5
24596,14.07.2022,16:44:56,0.887,91.4,0.999,2.36,0.78,415.7,78.7,20.6,96.1,349.8,595.6
24596,14.07.2022,22:17:48,0.783,89.5,0.981,3.79,0.83,422.0,41.5,90.5,79.1,273.4,352.8
24596,14.07.2022,14:48:04,0.803,95.5,0.829,3.76,0.96,422.2,53.5,43.7,86.2,100.5,647.0
24596,14.07.2022,22:08:56,0.82,97.5,0.902,3.2,0.88,420.1,61.7,78.6,44.7,68.3,559.3
24596,14.07.2022,13:33:58,0.919,96.8,0.874,2.97,0.97,358.1,43.0,21.0,82.7,133.7,535.9
24596,14.07.2022,19:50:08,0.896,99.1,0.899,3.32,0.75,389.9,65.6,29.9,67.6,466.8,542.5
24596,14.07.2022,19:30:47,0.794,93.3,0.978,3.98,0.91,386.4,73.5,52.2,50.6,80.7,414.6
24596,14.07.2022,18:09:49,0.933,87.0,0.872,2.75,0.79,347.9,75.5,62.2,68.2,320.9,728.5
24596,14.07.2022,14:25:03,0.737,96.0,0.869,2.88,0.93,335.5,72.3,75.4,64.3,57.7,294.0
24596,14.07.2022,22:28:15,0.877,85.2,0.936,3.82,0.78,375.3,75.3,89.3,48.4,252.8,335.9
24596,14.07.2022,15:58:52,0.942,93.0,0.939,2.5,0.77,383.5,54.5,53.2,90.7,320.6,896.8
24596,14.07.2022,16:49:58,0.999,91.0,0.812,2.39,0.81,428.3,66.6,51.0,76.8,303.8,940.7
24596,14.07.2022,18:52:07,0.76,94.1,0.9,2.01,0.8,355.0,44.7,52.1,69.0,436.4,731.5
24596,14.07.2022,22:57:42,0.777,87.4,0.939,2.77,0.81,389.9,61.5,20.2,91.2,364.2,621.4
24596,14.07.2022,14:09:12,0.839,99.3,0.863,3.98,0.92,377.2,51.3,52.2,94.2,351.7,435.1
24596,14.07.2022,22:00:00,0.774,88.6,0.931,2.78,0.77,412.2,66.1,95.2,53.9,58.2,278.5
24596,14.07.2022,16:51:02,0.833,93.3,0.757,2.04,0.81,340.8,61.8,90.8,42.6,364.8,555.1
24596,14.07.2022,21:01:38,0.829,96.0,0.946,3.37,0.77,401.6,55.9,63.2,75.6,476.5,363.6
24596,14.07.2022,23:34:23,0.773,87.9,0.943,3.2,0.88,340.7,77.6,68.7,85.3,361.1,320.5
24596,14.07.2022,22:00:52,0.747,90.2,0.953,3.45,0.93,377.1,64.9,32.7,66.4,181.3,274.5
24596,14.07.2022,14:09:58,0.813,99.4,0.802,3.01,0.81,339.8,43.0,33.1,95.0,403.9,520.6
24596,14.07.2022,14:58:41,0.903,96.9,0.905,2.53,0.79,365.8,61.7,53.1,53.2,101.4,608.4
24596,14.07.2022,19:09:39,0.964,96.2,0.79,2.62,0.82,419.9,59.7,61.3,96.3,479.1,827.9
24596,14.07.2022,21:08:48,0.774,94.2,0.818,3.13,0.8,428.7,50.7,41.2,90.9,133.1,861.4
24596,14.07.2022,14:21:02,0.95,97.5,0.921,2.9,0.78,416.6,50.2,71.0,45.9,395.0,678.1
24596,14.07.2022,17:52:55,0.979,90.5,0.822,3.52,0.99,437.7,62.5,37.4,83.1,396.4,677.4
24596,14.07.2022,13:10:44,0.778,91.6,0.972,2.69,0.78,362.4,41.0,48.9,92.6,104.4,879.7
24596,14.07.2022,23:51:43,0.968,92.4,0.771,3.35,0.78,424.5,73.6,93.1,97.6,275.3,906.3
24596,14.07.2022,13:42:21,0.88,99.6,0.753,2.55,0.95,352.9,41.5,69.9,64.4,376.4,944.9
24596,14.07.2022,17:42:23,0.808,90.7,0.86,2.11,0.86,374.9,60.7,79.8,79.7,343.6,565.3
24596,14.07.2022,14:50:53,0.822,96.7,0.836,2.33,0.75,382.9,72.2,68.2,85.2,79.2,292.8
24596,14.07.2022,22:04:11,0.797,88.0,0.92,2.26,0.86,349.6,60.9,49.7,88.9,9.8,688.3
24596,14.07.2022,21:12:58,0.765,96.6,0.903,3.39,1.0,428.3,78.8,34.4,89.7,79.4,783.4
24596,14.07.2022,16:22:58,0.855,86.3,0.881,3.01,0.76,428.8,46.8,41.0,90.1,66.4,483.3
24596,14.07.2022,14:51:24,0.792,86.9,0.948,2.36,0.78,342.0,51.2,34.5,93.5,373.6,576.2
24596,14.07.2022,20:27:56,0.81,95.2,0.874,2.24,0.87,399.8,71.7,75.2,77.9,56.1,796.5
24596,14.07.2022,23:09:41,0.963,96.2,0.821,2.97,1.0,342.9,68.7,29.1,96.3,331.5,306.1
24596,14.07.2022,16:34:42,0.917,91.9,0.883,2.94,0.86,338.2,73.9,76.3,93.8,3.3,543.5
24596,14.07.2022,13:04:11,0.725,89.5,0.752,3.16,0.91,347.6,41.9,43.2,52.1,61.7,658.0
24596,14.07.2022,16:15:01,0.904,97.2,0.976,3.34,0.85,379.3,78.1,91.0,75.7,324.2,713.5
24596,14.07.2022,19:44:26,0.938,99.0,0.752,2.39,0.97,350.0,72.9,92.6,63.7,391.8,554.0
24596,14.07.2022,23:57:22,0.963,90.0,0.812,3.9,0.98,392.6,68.3,80.3,86.7,430.0,466.5
24596,14.07.2022,17:16:12,0.764,88.9,0.848,3.03,0.96,340.1,65.7,33.9,53.7,300.9,922.6
24596,14.07.2022,18:43:20,0.909,87.6,0.764,2.76,0.75,361.3,58.1,79.1,79.3,262.3,479.1
24596,14.07.2022,15:06:38,0.989,99.5,0.875,3.95,0.79,372.2,41.3,91.3,90.0,347.9,446.4
24596,14.07.2022,17:15:14,0.739,98.5,0.83,2.02,0.98,333.2,55.6,72.3,45.9,380.3,375.3
24596,14.07.2022,19:36:35,0.968,86.5,0.89,2.49,0.91,350.2,69.0,76.2,84.0,343.7,362.6
24596,14.07.2022,18:20:29,0.818,97.5,0.794,3.75,0.97,339.6,55.7,73.1,43.3,40.3,780.7
24596,14.07.2022,14:17:55,0.738,90.9,0.849,2.24,0.81,331.2,44.8,34.8,48.9,453.4,875.8
24596,14.07.2022,16:58:02,0.988,93.9,0.986,2.57,0.98,349.0,49.9,34.6,92.7,216.0,879.2
24596,14.07.2022,23:00:33,0.816,95.2,0.853,3.91,0.93,372.4,66.4,41.2,77.4,446.1,746.3
24596,14.07.2022,18:40:53,0.87,86.3,0.876,3.18,0.81,375.2,69.9,82.7,77.0,350.1,651.0
24596,14.07.2022,17:33:07,0.953,96.8,0.981,2.4,0.81,332.9,44.2,34.1,65.2,310.2,815.0
24596,14.07.2022,19:12:04,0.83,92.4,0.842,3.59,0.97,394.1,57.5,21.6,62.9,190.5,854.4
24596,14.07.2022,14:40:00,0.834,85.6,0.758,2.12,0.79,360.6,45.8,32.0,74.6,467.8,309.1
24596,14.07.2022,21:21:35,0.86,95.5,0.917,2.35,0.79,422.1,56.6,54.5,51.0,57.7,666.0
24596,14.07.2022,23:58:59,0.798,87.4,0.957,2.26,0.83,391.3,42.7,23.3,60.6,156.2,760.2
24596,14.07.2022,21:28:52,0.91,90.6,0.789,2.54,0.82,424.8,55.0,46.6,55.2,205.9,945.8
24596,14.07.2022,16:52:43,0.701,85.4,0.758,3.83,0.97,349.9,40.7,44.4,90.3,170.9,550.5
24596,14.07.2022,20:27:55,0.996,96.8,0.888,3.82,0.89,411.8,41.4,23.5,43.9,42.3,280.0
24596,14.07.2022,15:54:34,0.805,88.5,0.905,3.78,0.76,397.3,53.7,36.6,72.7,378.8,679.6
24596,14.07.2022,19:35:55,0.749,97.1,0.9,3.05,0.92,337.1,74.1,55.9,42.8,47.8,330.5
24596,14.07.2022,15:20:10,0.937,92.1,0.816,3.68,0.87,410.2,63.1,71.2,78.5,372.4,274.5
24596,14.07.2022,15:49:18,0.895,91.9,0.758,2.44,0.85,416.2,46.9,84.3,82.6,391.0,493.8
24596,14.07.2022,17:56:07,0.968,95.3,0.88,2.22,0.94,368.8,61.2,74.2,48.3,111.0,530.5
24596,14.07.2022,19:43:48,0.934,98.2,0.92,3.23,0.96,434.1,71.8,34.2,72.8,308.7,938.5
24596,14.07.2022,21:35:57,0.846,91.9,0.954,2.8,0.99,420.0,63.3,41.8,76.2,157.0,367.4
24596,14.07.2022,22:00:23,0.845,93.1,0.977,2.85,0.87,407.9,69.5,84.8,49.6,298.0,410.7
24596,14.07.2022,17:19:49,0.886,86.7,0.841,2.93,0.78,432.7,49.2,63.2,64.1,312.3,405.5
24596,14.07.2022,21:39:11,0.755,96.7,0.775,2.54,0.97,423.2,72.6,80.1,40.4,70.8,498.2
24596,14.07.2022,19:02:11,0.759,88.0,0.753,2.95,0.99,386.3,68.3,70.5,47.5,292.7,917.9
